id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
3216,Iowa,IA,Delaware,Republican,Rand Paul,0.03,18.1,97.4,91.0,50.0,54076,30.7
3217,Iowa,IA,Delaware,Republican,Jeb Bush,0.021,18.1,97.4,91.0,50.0,54076,30.7
3218,Iowa,IA,Delaware,Republican,Mike Huckabee,0.008,18.1,97.4,91.0,50.0,54076,30.7
3219,Iowa,IA,Delaware,Republican,Chris Christie,0.006,18.1,97.4,91.0,50.0,54076,30.7
3220,Iowa,IA,Delaware,Republican,Rick Santorum,0.003,18.1,97.4,91.0,50.0,54076,30.7
3221,Iowa,IA,Delaware,Republican,John Kasich,0.002,18.1,97.4,91.0,50.0,54076,30.7
3222,Iowa,IA,Dickinson,Republican,Donald Trump,0.285,24.2,96.4,93.3,50.2,56136,43.8
3223,Iowa,IA,Dickinson,Republican,Marco Rubio,0.238,24.2,96.4,93.3,50.2,56136,43.8
3224,Iowa,IA,Dickinson,Republican,Ted Cruz,0.21600000000000005,24.2,96.4,93.3,50.2,56136,43.8
3225,Iowa,IA,Dickinson,Republican,Ben Carson,0.132,24.2,96.4,93.3,50.2,56136,43.8
3226,Iowa,IA,Dickinson,Republican,Jeb Bush,0.038,24.2,96.4,93.3,50.2,56136,43.8
3227,Iowa,IA,Dickinson,Republican,Rand Paul,0.028,24.2,96.4,93.3,50.2,56136,43.8
3228,Iowa,IA,Dickinson,Republican,John Kasich,0.022,24.2,96.4,93.3,50.2,56136,43.8
3229,Iowa,IA,Dickinson,Republican,Mike Huckabee,0.012,24.2,96.4,93.3,50.2,56136,43.8
3230,Iowa,IA,Dickinson,Republican,Carly Fiorina,0.01,24.2,96.4,93.3,50.2,56136,43.8
3231,Iowa,IA,Dickinson,Republican,Rick Santorum,0.01,24.2,96.4,93.3,50.2,56136,43.8
3232,Iowa,IA,Dickinson,Republican,Chris Christie,0.006999999999999999,24.2,96.4,93.3,50.2,56136,43.8
3233,Iowa,IA,Dubuque,Republican,Donald Trump,0.273,16.2,91.9,91.4,50.6,51475,154.0
3234,Iowa,IA,Dubuque,Republican,Marco Rubio,0.267,16.2,91.9,91.4,50.6,51475,154.0
3235,Iowa,IA,Dubuque,Republican,Ted Cruz,0.207,16.2,91.9,91.4,50.6,51475,154.0
3236,Iowa,IA,Dubuque,Republican,Ben Carson,0.097,16.2,91.9,91.4,50.6,51475,154.0
3237,Iowa,IA,Dubuque,Republican,Rand Paul,0.058,16.2,91.9,91.4,50.6,51475,154.0
3238,Iowa,IA,Dubuque,Republican,Carly Fiorina,0.024,16.2,91.9,91.4,50.6,51475,154.0
3239,Iowa,IA,Dubuque,Republican,Jeb Bush,0.024,16.2,91.9,91.4,50.6,51475,154.0
3240,Iowa,IA,Dubuque,Republican,Chris Christie,0.019,16.2,91.9,91.4,50.6,51475,154.0
3241,Iowa,IA,Dubuque,Republican,John Kasich,0.014,16.2,91.9,91.4,50.6,51475,154.0
3242,Iowa,IA,Dubuque,Republican,Mike Huckabee,0.012,16.2,91.9,91.4,50.6,51475,154.0
3243,Iowa,IA,Dubuque,Republican,Rick Santorum,0.005,16.2,91.9,91.4,50.6,51475,154.0
3244,Iowa,IA,Emmet,Republican,Ted Cruz,0.355,19.2,86.9,88.4,49.3,48601,26.0
3245,Iowa,IA,Emmet,Republican,Donald Trump,0.303,19.2,86.9,88.4,49.3,48601,26.0
3246,Iowa,IA,Emmet,Republican,Ben Carson,0.122,19.2,86.9,88.4,49.3,48601,26.0
3247,Iowa,IA,Emmet,Republican,Marco Rubio,0.114,19.2,86.9,88.4,49.3,48601,26.0
3248,Iowa,IA,Emmet,Republican,Jeb Bush,0.027000000000000003,19.2,86.9,88.4,49.3,48601,26.0
3249,Iowa,IA,Emmet,Republican,Mike Huckabee,0.025,19.2,86.9,88.4,49.3,48601,26.0
3250,Iowa,IA,Emmet,Republican,Carly Fiorina,0.02,19.2,86.9,88.4,49.3,48601,26.0
3251,Iowa,IA,Emmet,Republican,Chris Christie,0.012,19.2,86.9,88.4,49.3,48601,26.0
3252,Iowa,IA,Emmet,Republican,John Kasich,0.01,19.2,86.9,88.4,49.3,48601,26.0
3253,Iowa,IA,Emmet,Republican,Rand Paul,0.01,19.2,86.9,88.4,49.3,48601,26.0
3254,Iowa,IA,Emmet,Republican,Rick Santorum,0.002,19.2,86.9,88.4,49.3,48601,26.0
3255,Iowa,IA,Fayette,Republican,Ted Cruz,0.341,20.4,94.6,88.9,49.9,45542,28.6
3256,Iowa,IA,Fayette,Republican,Donald Trump,0.24,20.4,94.6,88.9,49.9,45542,28.6
3257,Iowa,IA,Fayette,Republican,Marco Rubio,0.18,20.4,94.6,88.9,49.9,45542,28.6
3258,Iowa,IA,Fayette,Republican,Ben Carson,0.14400000000000002,20.4,94.6,88.9,49.9,45542,28.6
3259,Iowa,IA,Fayette,Republican,Rand Paul,0.027000000000000003,20.4,94.6,88.9,49.9,45542,28.6
3260,Iowa,IA,Fayette,Republican,Jeb Bush,0.018000000000000002,20.4,94.6,88.9,49.9,45542,28.6
3261,Iowa,IA,Fayette,Republican,Carly Fiorina,0.018000000000000002,20.4,94.6,88.9,49.9,45542,28.6
3262,Iowa,IA,Fayette,Republican,Mike Huckabee,0.017,20.4,94.6,88.9,49.9,45542,28.6
3263,Iowa,IA,Fayette,Republican,Chris Christie,0.006,20.4,94.6,88.9,49.9,45542,28.6
3264,Iowa,IA,Fayette,Republican,John Kasich,0.006,20.4,94.6,88.9,49.9,45542,28.6
3265,Iowa,IA,Fayette,Republican,Rick Santorum,0.003,20.4,94.6,88.9,49.9,45542,28.6
3266,Iowa,IA,Floyd,Republican,Ted Cruz,0.401,20.7,93.1,90.5,50.9,43826,32.6
3267,Iowa,IA,Floyd,Republican,Donald Trump,0.263,20.7,93.1,90.5,50.9,43826,32.6
3268,Iowa,IA,Floyd,Republican,Marco Rubio,0.138,20.7,93.1,90.5,50.9,43826,32.6
3269,Iowa,IA,Floyd,Republican,Ben Carson,0.109,20.7,93.1,90.5,50.9,43826,32.6
3270,Iowa,IA,Floyd,Republican,Jeb Bush,0.03,20.7,93.1,90.5,50.9,43826,32.6
3271,Iowa,IA,Floyd,Republican,Rand Paul,0.013,20.7,93.1,90.5,50.9,43826,32.6
3272,Iowa,IA,Floyd,Republican,Chris Christie,0.012,20.7,93.1,90.5,50.9,43826,32.6
3273,Iowa,IA,Floyd,Republican,John Kasich,0.012,20.7,93.1,90.5,50.9,43826,32.6
3274,Iowa,IA,Floyd,Republican,Carly Fiorina,0.011,20.7,93.1,90.5,50.9,43826,32.6
3275,Iowa,IA,Floyd,Republican,Mike Huckabee,0.011,20.7,93.1,90.5,50.9,43826,32.6
3276,Iowa,IA,Floyd,Republican,Rick Santorum,0.0,20.7,93.1,90.5,50.9,43826,32.6
3277,Iowa,IA,Franklin,Republican,Ted Cruz,0.358,20.1,86.2,85.2,49.8,48355,18.4
3278,Iowa,IA,Franklin,Republican,Donald Trump,0.253,20.1,86.2,85.2,49.8,48355,18.4
3279,Iowa,IA,Franklin,Republican,Marco Rubio,0.16699999999999998,20.1,86.2,85.2,49.8,48355,18.4
3280,Iowa,IA,Franklin,Republican,Ben Carson,0.099,20.1,86.2,85.2,49.8,48355,18.4
3281,Iowa,IA,Franklin,Republican,Mike Huckabee,0.037000000000000005,20.1,86.2,85.2,49.8,48355,18.4
3282,Iowa,IA,Franklin,Republican,Rand Paul,0.037000000000000005,20.1,86.2,85.2,49.8,48355,18.4
3283,Iowa,IA,Franklin,Republican,Jeb Bush,0.029,20.1,86.2,85.2,49.8,48355,18.4
3284,Iowa,IA,Franklin,Republican,Carly Fiorina,0.008,20.1,86.2,85.2,49.8,48355,18.4
3285,Iowa,IA,Franklin,Republican,John Kasich,0.006,20.1,86.2,85.2,49.8,48355,18.4
3286,Iowa,IA,Franklin,Republican,Rick Santorum,0.005,20.1,86.2,85.2,49.8,48355,18.4
3287,Iowa,IA,Franklin,Republican,Chris Christie,0.002,20.1,86.2,85.2,49.8,48355,18.4
3288,Iowa,IA,Fremont,Republican,Donald Trump,0.4270000000000001,21.6,95.3,91.7,50.6,50520,14.6
3289,Iowa,IA,Fremont,Republican,Ted Cruz,0.204,21.6,95.3,91.7,50.6,50520,14.6
3290,Iowa,IA,Fremont,Republican,Marco Rubio,0.181,21.6,95.3,91.7,50.6,50520,14.6
3291,Iowa,IA,Fremont,Republican,Ben Carson,0.094,21.6,95.3,91.7,50.6,50520,14.6
3292,Iowa,IA,Fremont,Republican,Rand Paul,0.026,21.6,95.3,91.7,50.6,50520,14.6
3293,Iowa,IA,Fremont,Republican,Jeb Bush,0.023,21.6,95.3,91.7,50.6,50520,14.6
3294,Iowa,IA,Fremont,Republican,John Kasich,0.014,21.6,95.3,91.7,50.6,50520,14.6
3295,Iowa,IA,Fremont,Republican,Chris Christie,0.012,21.6,95.3,91.7,50.6,50520,14.6
3296,Iowa,IA,Fremont,Republican,Rick Santorum,0.012,21.6,95.3,91.7,50.6,50520,14.6
3297,Iowa,IA,Fremont,Republican,Mike Huckabee,0.005,21.6,95.3,91.7,50.6,50520,14.6
3298,Iowa,IA,Fremont,Republican,Carly Fiorina,0.0,21.6,95.3,91.7,50.6,50520,14.6
3299,Iowa,IA,Greene,Republican,Donald Trump,0.3,21.4,94.8,88.8,51.1,45865,16.4
3300,Iowa,IA,Greene,Republican,Ted Cruz,0.297,21.4,94.8,88.8,51.1,45865,16.4
3301,Iowa,IA,Greene,Republican,Marco Rubio,0.141,21.4,94.8,88.8,51.1,45865,16.4
3302,Iowa,IA,Greene,Republican,Ben Carson,0.114,21.4,94.8,88.8,51.1,45865,16.4
3303,Iowa,IA,Greene,Republican,Jeb Bush,0.046,21.4,94.8,88.8,51.1,45865,16.4
3304,Iowa,IA,Greene,Republican,Mike Huckabee,0.026,21.4,94.8,88.8,51.1,45865,16.4
3305,Iowa,IA,Greene,Republican,Rand Paul,0.026,21.4,94.8,88.8,51.1,45865,16.4
3306,Iowa,IA,Greene,Republican,Chris Christie,0.024,21.4,94.8,88.8,51.1,45865,16.4
3307,Iowa,IA,Greene,Republican,Rick Santorum,0.013,21.4,94.8,88.8,51.1,45865,16.4
3308,Iowa,IA,Greene,Republican,John Kasich,0.011,21.4,94.8,88.8,51.1,45865,16.4
3309,Iowa,IA,Greene,Republican,Carly Fiorina,0.004,21.4,94.8,88.8,51.1,45865,16.4
3310,Iowa,IA,Grundy,Republican,Ted Cruz,0.28800000000000003,19.8,97.1,93.9,50.9,56827,24.8
3311,Iowa,IA,Grundy,Republican,Marco Rubio,0.276,19.8,97.1,93.9,50.9,56827,24.8
3312,Iowa,IA,Grundy,Republican,Donald Trump,0.209,19.8,97.1,93.9,50.9,56827,24.8
3313,Iowa,IA,Grundy,Republican,Ben Carson,0.077,19.8,97.1,93.9,50.9,56827,24.8
3314,Iowa,IA,Grundy,Republican,Mike Huckabee,0.053,19.8,97.1,93.9,50.9,56827,24.8
3315,Iowa,IA,Grundy,Republican,Rand Paul,0.034,19.8,97.1,93.9,50.9,56827,24.8
3316,Iowa,IA,Grundy,Republican,Jeb Bush,0.027000000000000003,19.8,97.1,93.9,50.9,56827,24.8
3317,Iowa,IA,Grundy,Republican,Chris Christie,0.013,19.8,97.1,93.9,50.9,56827,24.8
3318,Iowa,IA,Grundy,Republican,Carly Fiorina,0.011,19.8,97.1,93.9,50.9,56827,24.8
3319,Iowa,IA,Grundy,Republican,Rick Santorum,0.008,19.8,97.1,93.9,50.9,56827,24.8
3320,Iowa,IA,Grundy,Republican,John Kasich,0.004,19.8,97.1,93.9,50.9,56827,24.8
3321,Iowa,IA,Guthrie,Republican,Ted Cruz,0.289,21.7,95.8,91.4,50.2,50609,18.5
3322,Iowa,IA,Guthrie,Republican,Donald Trump,0.276,21.7,95.8,91.4,50.2,50609,18.5
3323,Iowa,IA,Guthrie,Republican,Marco Rubio,0.156,21.7,95.8,91.4,50.2,50609,18.5
3324,Iowa,IA,Guthrie,Republican,Ben Carson,0.142,21.7,95.8,91.4,50.2,50609,18.5
3325,Iowa,IA,Guthrie,Republican,Rand Paul,0.037000000000000005,21.7,95.8,91.4,50.2,50609,18.5
3326,Iowa,IA,Guthrie,Republican,Mike Huckabee,0.031,21.7,95.8,91.4,50.2,50609,18.5
3327,Iowa,IA,Guthrie,Republican,Carly Fiorina,0.024,21.7,95.8,91.4,50.2,50609,18.5
3328,Iowa,IA,Guthrie,Republican,Jeb Bush,0.021,21.7,95.8,91.4,50.2,50609,18.5
3329,Iowa,IA,Guthrie,Republican,Chris Christie,0.012,21.7,95.8,91.4,50.2,50609,18.5
3330,Iowa,IA,Guthrie,Republican,Rick Santorum,0.009000000000000001,21.7,95.8,91.4,50.2,50609,18.5
3331,Iowa,IA,Guthrie,Republican,John Kasich,0.003,21.7,95.8,91.4,50.2,50609,18.5
3332,Iowa,IA,Hamilton,Republican,Ted Cruz,0.289,19.4,90.6,89.7,50.7,43589,27.2
3333,Iowa,IA,Hamilton,Republican,Donald Trump,0.281,19.4,90.6,89.7,50.7,43589,27.2
3334,Iowa,IA,Hamilton,Republican,Marco Rubio,0.166,19.4,90.6,89.7,50.7,43589,27.2
3335,Iowa,IA,Hamilton,Republican,Ben Carson,0.093,19.4,90.6,89.7,50.7,43589,27.2
3336,Iowa,IA,Hamilton,Republican,Rand Paul,0.05,19.4,90.6,89.7,50.7,43589,27.2
3337,Iowa,IA,Hamilton,Republican,Mike Huckabee,0.026,19.4,90.6,89.7,50.7,43589,27.2
3338,Iowa,IA,Hamilton,Republican,Chris Christie,0.022,19.4,90.6,89.7,50.7,43589,27.2
3339,Iowa,IA,Hamilton,Republican,John Kasich,0.021,19.4,90.6,89.7,50.7,43589,27.2
3340,Iowa,IA,Hamilton,Republican,Rick Santorum,0.021,19.4,90.6,89.7,50.7,43589,27.2
3341,Iowa,IA,Hamilton,Republican,Carly Fiorina,0.015,19.4,90.6,89.7,50.7,43589,27.2
3342,Iowa,IA,Hamilton,Republican,Jeb Bush,0.014,19.4,90.6,89.7,50.7,43589,27.2
3343,Iowa,IA,Hancock,Republican,Ted Cruz,0.453,20.2,94.1,90.7,49.8,50105,19.9
3344,Iowa,IA,Hancock,Republican,Donald Trump,0.188,20.2,94.1,90.7,49.8,50105,19.9
3345,Iowa,IA,Hancock,Republican,Marco Rubio,0.155,20.2,94.1,90.7,49.8,50105,19.9
3346,Iowa,IA,Hancock,Republican,Ben Carson,0.084,20.2,94.1,90.7,49.8,50105,19.9
3347,Iowa,IA,Hancock,Republican,Jeb Bush,0.026,20.2,94.1,90.7,49.8,50105,19.9
3348,Iowa,IA,Hancock,Republican,Rand Paul,0.025,20.2,94.1,90.7,49.8,50105,19.9
3349,Iowa,IA,Hancock,Republican,Carly Fiorina,0.022,20.2,94.1,90.7,49.8,50105,19.9
3350,Iowa,IA,Hancock,Republican,Mike Huckabee,0.019,20.2,94.1,90.7,49.8,50105,19.9
3351,Iowa,IA,Hancock,Republican,Rick Santorum,0.014,20.2,94.1,90.7,49.8,50105,19.9
3352,Iowa,IA,Hancock,Republican,John Kasich,0.006999999999999999,20.2,94.1,90.7,49.8,50105,19.9
3353,Iowa,IA,Hancock,Republican,Chris Christie,0.006,20.2,94.1,90.7,49.8,50105,19.9
3354,Iowa,IA,Hardin,Republican,Ted Cruz,0.328,21.2,92.6,91.7,50.0,49342,30.8
3355,Iowa,IA,Hardin,Republican,Donald Trump,0.232,21.2,92.6,91.7,50.0,49342,30.8
3356,Iowa,IA,Hardin,Republican,Marco Rubio,0.177,21.2,92.6,91.7,50.0,49342,30.8
3357,Iowa,IA,Hardin,Republican,Ben Carson,0.109,21.2,92.6,91.7,50.0,49342,30.8
3358,Iowa,IA,Hardin,Republican,Rand Paul,0.035,21.2,92.6,91.7,50.0,49342,30.8
3359,Iowa,IA,Hardin,Republican,Chris Christie,0.026,21.2,92.6,91.7,50.0,49342,30.8
3360,Iowa,IA,Hardin,Republican,Mike Huckabee,0.024,21.2,92.6,91.7,50.0,49342,30.8
3361,Iowa,IA,Hardin,Republican,Rick Santorum,0.023,21.2,92.6,91.7,50.0,49342,30.8
3362,Iowa,IA,Hardin,Republican,Carly Fiorina,0.02,21.2,92.6,91.7,50.0,49342,30.8
3363,Iowa,IA,Hardin,Republican,Jeb Bush,0.015,21.2,92.6,91.7,50.0,49342,30.8
3364,Iowa,IA,Hardin,Republican,John Kasich,0.009000000000000001,21.2,92.6,91.7,50.0,49342,30.8
3365,Iowa,IA,Harrison,Republican,Donald Trump,0.309,19.1,96.7,91.1,50.3,54583,21.4
3366,Iowa,IA,Harrison,Republican,Ted Cruz,0.277,19.1,96.7,91.1,50.3,54583,21.4
3367,Iowa,IA,Harrison,Republican,Ben Carson,0.217,19.1,96.7,91.1,50.3,54583,21.4
3368,Iowa,IA,Harrison,Republican,Marco Rubio,0.11,19.1,96.7,91.1,50.3,54583,21.4
3369,Iowa,IA,Harrison,Republican,Carly Fiorina,0.024,19.1,96.7,91.1,50.3,54583,21.4
3370,Iowa,IA,Harrison,Republican,Chris Christie,0.017,19.1,96.7,91.1,50.3,54583,21.4
3371,Iowa,IA,Harrison,Republican,Rand Paul,0.017,19.1,96.7,91.1,50.3,54583,21.4
3372,Iowa,IA,Harrison,Republican,Mike Huckabee,0.01,19.1,96.7,91.1,50.3,54583,21.4
3373,Iowa,IA,Harrison,Republican,John Kasich,0.01,19.1,96.7,91.1,50.3,54583,21.4
3374,Iowa,IA,Harrison,Republican,Rick Santorum,0.006,19.1,96.7,91.1,50.3,54583,21.4
3375,Iowa,IA,Harrison,Republican,Jeb Bush,0.005,19.1,96.7,91.1,50.3,54583,21.4
3376,Iowa,IA,Henry,Republican,Ted Cruz,0.313,17.6,88.2,91.3,48.8,46376,46.4
3377,Iowa,IA,Henry,Republican,Donald Trump,0.225,17.6,88.2,91.3,48.8,46376,46.4
3378,Iowa,IA,Henry,Republican,Marco Rubio,0.188,17.6,88.2,91.3,48.8,46376,46.4
3379,Iowa,IA,Henry,Republican,Ben Carson,0.156,17.6,88.2,91.3,48.8,46376,46.4
3380,Iowa,IA,Henry,Republican,Mike Huckabee,0.027000000000000003,17.6,88.2,91.3,48.8,46376,46.4
3381,Iowa,IA,Henry,Republican,Jeb Bush,0.026,17.6,88.2,91.3,48.8,46376,46.4
3382,Iowa,IA,Henry,Republican,Rand Paul,0.025,17.6,88.2,91.3,48.8,46376,46.4
3383,Iowa,IA,Henry,Republican,Carly Fiorina,0.015,17.6,88.2,91.3,48.8,46376,46.4
3384,Iowa,IA,Henry,Republican,John Kasich,0.01,17.6,88.2,91.3,48.8,46376,46.4
3385,Iowa,IA,Henry,Republican,Rick Santorum,0.01,17.6,88.2,91.3,48.8,46376,46.4
3386,Iowa,IA,Henry,Republican,Chris Christie,0.006,17.6,88.2,91.3,48.8,46376,46.4
3387,Iowa,IA,Howard,Republican,Donald Trump,0.305,19.7,96.5,87.1,50.2,46429,20.2
3388,Iowa,IA,Howard,Republican,Ted Cruz,0.289,19.7,96.5,87.1,50.2,46429,20.2
3389,Iowa,IA,Howard,Republican,Marco Rubio,0.243,19.7,96.5,87.1,50.2,46429,20.2
3390,Iowa,IA,Howard,Republican,Ben Carson,0.071,19.7,96.5,87.1,50.2,46429,20.2
3391,Iowa,IA,Howard,Republican,Jeb Bush,0.052000000000000005,19.7,96.5,87.1,50.2,46429,20.2
3392,Iowa,IA,Howard,Republican,Mike Huckabee,0.014,19.7,96.5,87.1,50.2,46429,20.2
3393,Iowa,IA,Howard,Republican,Rand Paul,0.014,19.7,96.5,87.1,50.2,46429,20.2
3394,Iowa,IA,Howard,Republican,Carly Fiorina,0.008,19.7,96.5,87.1,50.2,46429,20.2
3395,Iowa,IA,Howard,Republican,Chris Christie,0.005,19.7,96.5,87.1,50.2,46429,20.2
3396,Iowa,IA,Howard,Republican,John Kasich,0.0,19.7,96.5,87.1,50.2,46429,20.2
3397,Iowa,IA,Howard,Republican,Rick Santorum,0.0,19.7,96.5,87.1,50.2,46429,20.2
3398,Iowa,IA,Humboldt,Republican,Donald Trump,0.337,20.3,94.1,90.5,51.0,47897,22.6
3399,Iowa,IA,Humboldt,Republican,Ted Cruz,0.278,20.3,94.1,90.5,51.0,47897,22.6
3400,Iowa,IA,Humboldt,Republican,Marco Rubio,0.183,20.3,94.1,90.5,51.0,47897,22.6
3401,Iowa,IA,Humboldt,Republican,Ben Carson,0.079,20.3,94.1,90.5,51.0,47897,22.6
3402,Iowa,IA,Humboldt,Republican,Mike Huckabee,0.028,20.3,94.1,90.5,51.0,47897,22.6
3403,Iowa,IA,Humboldt,Republican,Rand Paul,0.026,20.3,94.1,90.5,51.0,47897,22.6
3404,Iowa,IA,Humboldt,Republican,Jeb Bush,0.023,20.3,94.1,90.5,51.0,47897,22.6
3405,Iowa,IA,Humboldt,Republican,Chris Christie,0.015,20.3,94.1,90.5,51.0,47897,22.6
3406,Iowa,IA,Humboldt,Republican,Rick Santorum,0.015,20.3,94.1,90.5,51.0,47897,22.6
3407,Iowa,IA,Humboldt,Republican,Carly Fiorina,0.01,20.3,94.1,90.5,51.0,47897,22.6
3408,Iowa,IA,Humboldt,Republican,John Kasich,0.005,20.3,94.1,90.5,51.0,47897,22.6
3409,Iowa,IA,Ida,Republican,Donald Trump,0.258,21.6,95.8,89.4,50.1,43449,16.4
3410,Iowa,IA,Ida,Republican,Ted Cruz,0.256,21.6,95.8,89.4,50.1,43449,16.4
3411,Iowa,IA,Ida,Republican,Marco Rubio,0.256,21.6,95.8,89.4,50.1,43449,16.4
3412,Iowa,IA,Ida,Republican,Ben Carson,0.08199999999999999,21.6,95.8,89.4,50.1,43449,16.4
3413,Iowa,IA,Ida,Republican,Carly Fiorina,0.061,21.6,95.8,89.4,50.1,43449,16.4
3414,Iowa,IA,Ida,Republican,Rick Santorum,0.027000000000000003,21.6,95.8,89.4,50.1,43449,16.4
3415,Iowa,IA,Ida,Republican,Jeb Bush,0.015,21.6,95.8,89.4,50.1,43449,16.4
3416,Iowa,IA,Ida,Republican,Mike Huckabee,0.015,21.6,95.8,89.4,50.1,43449,16.4
3417,Iowa,IA,Ida,Republican,Rand Paul,0.013,21.6,95.8,89.4,50.1,43449,16.4
3418,Iowa,IA,Ida,Republican,Chris Christie,0.008,21.6,95.8,89.4,50.1,43449,16.4
3419,Iowa,IA,Ida,Republican,John Kasich,0.006,21.6,95.8,89.4,50.1,43449,16.4
3420,Iowa,IA,Iowa,Republican,Ted Cruz,0.342,18.0,95.7,93.2,50.5,58008,27.9
3421,Iowa,IA,Iowa,Republican,Donald Trump,0.241,18.0,95.7,93.2,50.5,58008,27.9
3422,Iowa,IA,Iowa,Republican,Marco Rubio,0.158,18.0,95.7,93.2,50.5,58008,27.9
3423,Iowa,IA,Iowa,Republican,Ben Carson,0.102,18.0,95.7,93.2,50.5,58008,27.9
3424,Iowa,IA,Iowa,Republican,Rand Paul,0.054000000000000006,18.0,95.7,93.2,50.5,58008,27.9
3425,Iowa,IA,Iowa,Republican,Mike Huckabee,0.032,18.0,95.7,93.2,50.5,58008,27.9
3426,Iowa,IA,Iowa,Republican,Carly Fiorina,0.024,18.0,95.7,93.2,50.5,58008,27.9
3427,Iowa,IA,Iowa,Republican,John Kasich,0.014,18.0,95.7,93.2,50.5,58008,27.9
3428,Iowa,IA,Iowa,Republican,Chris Christie,0.012,18.0,95.7,93.2,50.5,58008,27.9
3429,Iowa,IA,Iowa,Republican,Rick Santorum,0.012,18.0,95.7,93.2,50.5,58008,27.9
3430,Iowa,IA,Iowa,Republican,Jeb Bush,0.011,18.0,95.7,93.2,50.5,58008,27.9
3431,Iowa,IA,Jackson,Republican,Donald Trump,0.329,19.8,95.8,89.2,50.3,46467,31.2
3432,Iowa,IA,Jackson,Republican,Ted Cruz,0.285,19.8,95.8,89.2,50.3,46467,31.2
3433,Iowa,IA,Jackson,Republican,Marco Rubio,0.182,19.8,95.8,89.2,50.3,46467,31.2
3434,Iowa,IA,Jackson,Republican,Ben Carson,0.069,19.8,95.8,89.2,50.3,46467,31.2
3435,Iowa,IA,Jackson,Republican,Rand Paul,0.037000000000000005,19.8,95.8,89.2,50.3,46467,31.2
3436,Iowa,IA,Jackson,Republican,Jeb Bush,0.028,19.8,95.8,89.2,50.3,46467,31.2
3437,Iowa,IA,Jackson,Republican,Carly Fiorina,0.023,19.8,95.8,89.2,50.3,46467,31.2
3438,Iowa,IA,Jackson,Republican,Chris Christie,0.019,19.8,95.8,89.2,50.3,46467,31.2
3439,Iowa,IA,Jackson,Republican,John Kasich,0.012,19.8,95.8,89.2,50.3,46467,31.2
3440,Iowa,IA,Jackson,Republican,Mike Huckabee,0.01,19.8,95.8,89.2,50.3,46467,31.2
3441,Iowa,IA,Jackson,Republican,Rick Santorum,0.005,19.8,95.8,89.2,50.3,46467,31.2
3442,Iowa,IA,Jasper,Republican,Ted Cruz,0.349,18.0,94.3,91.5,49.0,50513,50.4
3443,Iowa,IA,Jasper,Republican,Donald Trump,0.251,18.0,94.3,91.5,49.0,50513,50.4
3444,Iowa,IA,Jasper,Republican,Marco Rubio,0.179,18.0,94.3,91.5,49.0,50513,50.4
3445,Iowa,IA,Jasper,Republican,Ben Carson,0.08900000000000001,18.0,94.3,91.5,49.0,50513,50.4
3446,Iowa,IA,Jasper,Republican,Rand Paul,0.043,18.0,94.3,91.5,49.0,50513,50.4
3447,Iowa,IA,Jasper,Republican,Mike Huckabee,0.031,18.0,94.3,91.5,49.0,50513,50.4
3448,Iowa,IA,Jasper,Republican,Jeb Bush,0.02,18.0,94.3,91.5,49.0,50513,50.4
3449,Iowa,IA,Jasper,Republican,Carly Fiorina,0.013,18.0,94.3,91.5,49.0,50513,50.4
3450,Iowa,IA,Jasper,Republican,Chris Christie,0.013,18.0,94.3,91.5,49.0,50513,50.4
3451,Iowa,IA,Jasper,Republican,John Kasich,0.006,18.0,94.3,91.5,49.0,50513,50.4
3452,Iowa,IA,Jasper,Republican,Rick Santorum,0.005,18.0,94.3,91.5,49.0,50513,50.4
3453,Iowa,IA,Jefferson,Republican,Ted Cruz,0.317,18.8,83.1,95.0,46.1,48814,38.7
3454,Iowa,IA,Jefferson,Republican,Donald Trump,0.262,18.8,83.1,95.0,46.1,48814,38.7
3455,Iowa,IA,Jefferson,Republican,Marco Rubio,0.122,18.8,83.1,95.0,46.1,48814,38.7
3456,Iowa,IA,Jefferson,Republican,Rand Paul,0.079,18.8,83.1,95.0,46.1,48814,38.7
3457,Iowa,IA,Jefferson,Republican,Ben Carson,0.065,18.8,83.1,95.0,46.1,48814,38.7
3458,Iowa,IA,Jefferson,Republican,Mike Huckabee,0.06,18.8,83.1,95.0,46.1,48814,38.7
3459,Iowa,IA,Jefferson,Republican,John Kasich,0.029,18.8,83.1,95.0,46.1,48814,38.7
3460,Iowa,IA,Jefferson,Republican,Rick Santorum,0.021,18.8,83.1,95.0,46.1,48814,38.7
3461,Iowa,IA,Jefferson,Republican,Jeb Bush,0.02,18.8,83.1,95.0,46.1,48814,38.7
3462,Iowa,IA,Jefferson,Republican,Carly Fiorina,0.013,18.8,83.1,95.0,46.1,48814,38.7
3463,Iowa,IA,Jefferson,Republican,Chris Christie,0.008,18.8,83.1,95.0,46.1,48814,38.7
3464,Iowa,IA,Johnson,Republican,Marco Rubio,0.305,9.9,80.6,94.8,50.2,53424,213.1
3465,Iowa,IA,Johnson,Republican,Ted Cruz,0.196,9.9,80.6,94.8,50.2,53424,213.1
3466,Iowa,IA,Johnson,Republican,Donald Trump,0.193,9.9,80.6,94.8,50.2,53424,213.1
3467,Iowa,IA,Johnson,Republican,Rand Paul,0.096,9.9,80.6,94.8,50.2,53424,213.1
