,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
117,65,Utah,UT,Utah,Republican,Donald Trump,0.091,7.2,83.3,93.6,49.6,60196,257.8
118,66,Utah,UT,Wasatch,Republican,Ted Cruz,0.644,9.4,84.2,89.6,48.6,65050,20.0
119,67,Utah,UT,Wasatch,Republican,John Kasich,0.19399999999999998,9.4,84.2,89.6,48.6,65050,20.0
120,68,Utah,UT,Wasatch,Republican,Donald Trump,0.162,9.4,84.2,89.6,48.6,65050,20.0
121,69,Utah,UT,Washington,Republican,Ted Cruz,0.623,19.6,85.2,91.7,50.5,49279,56.9
122,70,Utah,UT,Washington,Republican,Donald Trump,0.247,19.6,85.2,91.7,50.5,49279,56.9
123,71,Utah,UT,Washington,Republican,John Kasich,0.13,19.6,85.2,91.7,50.5,49279,56.9
124,72,Utah,UT,Wayne,Republican,Ted Cruz,0.675,18.8,92.3,95.7,49.2,41458,1.1
125,73,Utah,UT,Wayne,Republican,Donald Trump,0.20199999999999999,18.8,92.3,95.7,49.2,41458,1.1
126,74,Utah,UT,Wayne,Republican,John Kasich,0.12300000000000001,18.8,92.3,95.7,49.2,41458,1.1
127,75,Utah,UT,Weber,Republican,Ted Cruz,0.6709999999999999,11.1,77.1,88.8,49.8,54974,401.4
128,76,Utah,UT,Weber,Republican,John Kasich,0.168,11.1,77.1,88.8,49.8,54974,401.4
129,77,Utah,UT,Weber,Republican,Donald Trump,0.161,11.1,77.1,88.8,49.8,54974,401.4
