,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
87,87,Texas,TX,Collingsworth,Democrat,Bernie Sanders,0.39299999999999996,17.5,59.8,79.0,51.1,41576,3.3
88,88,Texas,TX,Colorado,Democrat,Hillary Clinton,0.748,20.7,57.7,82.2,49.9,45146,21.7
89,89,Texas,TX,Colorado,Democrat,Bernie Sanders,0.237,20.7,57.7,82.2,49.9,45146,21.7
90,90,Texas,TX,Comal,Democrat,Hillary Clinton,0.6,17.4,69.0,89.4,50.7,65839,193.9
91,91,Texas,TX,Comal,Democrat,Bernie Sanders,0.39,17.4,69.0,89.4,50.7,65839,193.9
92,92,Texas,TX,Comanche,Democrat,Hillary Clinton,0.633,22.9,70.6,76.0,50.9,36020,14.9
93,93,Texas,TX,Comanche,Democrat,Bernie Sanders,0.33799999999999997,22.9,70.6,76.0,50.9,36020,14.9
94,94,Texas,TX,Concho,Democrat,Hillary Clinton,0.6920000000000001,15.7,40.7,71.2,30.1,51411,4.2
95,95,Texas,TX,Concho,Democrat,Bernie Sanders,0.282,15.7,40.7,71.2,30.1,51411,4.2
96,96,Texas,TX,Cooke,Democrat,Hillary Clinton,0.564,17.4,76.8,83.8,50.4,50067,43.9
97,97,Texas,TX,Cooke,Democrat,Bernie Sanders,0.42,17.4,76.8,83.8,50.4,50067,43.9
98,98,Texas,TX,Coryell,Democrat,Hillary Clinton,0.627,9.0,59.4,87.5,50.4,49819,71.7
99,99,Texas,TX,Coryell,Democrat,Bernie Sanders,0.358,9.0,59.4,87.5,50.4,49819,71.7
100,100,Texas,TX,Cottle,Democrat,Hillary Clinton,0.565,24.5,64.5,76.2,52.3,34639,1.7
101,101,Texas,TX,Cottle,Democrat,Bernie Sanders,0.391,24.5,64.5,76.2,52.3,34639,1.7
102,102,Texas,TX,Crane,Democrat,Hillary Clinton,0.66,11.3,34.1,68.9,50.2,50417,5.6
103,103,Texas,TX,Crane,Democrat,Bernie Sanders,0.255,11.3,34.1,68.9,50.2,50417,5.6
104,104,Texas,TX,Crockett,Democrat,Hillary Clinton,0.377,15.1,33.8,64.3,50.3,50475,1.3
105,105,Texas,TX,Crockett,Democrat,Bernie Sanders,0.34,15.1,33.8,64.3,50.3,50475,1.3
106,106,Texas,TX,Crosby,Democrat,Hillary Clinton,0.5820000000000001,18.9,41.1,69.5,50.7,38187,6.7
107,107,Texas,TX,Crosby,Democrat,Bernie Sanders,0.40399999999999997,18.9,41.1,69.5,50.7,38187,6.7
108,108,Texas,TX,Culberson,Democrat,Hillary Clinton,0.62,16.8,21.3,70.2,51.2,37105,0.6
109,109,Texas,TX,Culberson,Democrat,Bernie Sanders,0.27899999999999997,16.8,21.3,70.2,51.2,37105,0.6
110,110,Texas,TX,Dallam,Democrat,Hillary Clinton,0.615,8.7,52.6,72.3,48.5,40895,4.5
111,111,Texas,TX,Dallam,Democrat,Bernie Sanders,0.33299999999999996,8.7,52.6,72.3,48.5,40895,4.5
112,112,Texas,TX,Dallas,Democrat,Hillary Clinton,0.715,9.7,31.1,77.4,50.7,49481,2718.0
113,113,Texas,TX,Dallas,Democrat,Bernie Sanders,0.278,9.7,31.1,77.4,50.7,49481,2718.0
114,114,Texas,TX,Dawson,Democrat,Hillary Clinton,0.7020000000000001,14.7,37.3,68.5,44.8,39714,15.4
115,115,Texas,TX,Dawson,Democrat,Bernie Sanders,0.26,14.7,37.3,68.5,44.8,39714,15.4
116,116,Texas,TX,Delta,Democrat,Hillary Clinton,0.679,22.0,80.5,85.4,50.5,40375,20.4
117,117,Texas,TX,Delta,Democrat,Bernie Sanders,0.315,22.0,80.5,85.4,50.5,40375,20.4
118,118,Texas,TX,Denton,Democrat,Hillary Clinton,0.508,8.7,61.7,91.8,50.8,74155,754.3
119,119,Texas,TX,Denton,Democrat,Bernie Sanders,0.485,8.7,61.7,91.8,50.8,74155,754.3
120,120,Texas,TX,Dickens,Democrat,Hillary Clinton,0.52,20.9,62.8,77.4,42.4,38401,2.7
121,121,Texas,TX,Dickens,Democrat,Bernie Sanders,0.44,20.9,62.8,77.4,42.4,38401,2.7
122,122,Texas,TX,Dimmit,Democrat,Hillary Clinton,0.6890000000000001,14.3,12.2,61.6,50.9,36681,7.5
123,123,Texas,TX,Dimmit,Democrat,Bernie Sanders,0.204,14.3,12.2,61.6,50.9,36681,7.5
124,124,Texas,TX,Donley,Democrat,Bernie Sanders,0.507,23.3,81.8,85.9,51.5,42411,4.0
125,125,Texas,TX,Donley,Democrat,Hillary Clinton,0.478,23.3,81.8,85.9,51.5,42411,4.0
126,126,Texas,TX,Duval,Democrat,Hillary Clinton,0.762,17.2,9.9,66.0,48.4,34131,6.6
127,127,Texas,TX,Duval,Democrat,Bernie Sanders,0.175,17.2,9.9,66.0,48.4,34131,6.6
128,128,Texas,TX,Eastland,Democrat,Hillary Clinton,0.557,21.1,79.6,82.0,50.8,34914,20.1
129,129,Texas,TX,Eastland,Democrat,Bernie Sanders,0.397,21.1,79.6,82.0,50.8,34914,20.1
130,130,Texas,TX,Ector,Democrat,Hillary Clinton,0.649,9.6,36.0,72.9,49.6,51466,152.8
131,131,Texas,TX,Ector,Democrat,Bernie Sanders,0.33,9.6,36.0,72.9,49.6,51466,152.8
132,132,Texas,TX,Edwards,Democrat,Hillary Clinton,0.575,26.0,43.9,68.9,49.7,43839,0.9
133,133,Texas,TX,Edwards,Democrat,Bernie Sanders,0.37,26.0,43.9,68.9,49.7,43839,0.9
134,134,Texas,TX,Ellis,Democrat,Hillary Clinton,0.695,11.9,63.4,83.6,50.6,61952,159.9
135,135,Texas,TX,Ellis,Democrat,Bernie Sanders,0.292,11.9,63.4,83.6,50.6,61952,159.9
136,136,Texas,TX,Erath,Democrat,Hillary Clinton,0.525,13.7,76.0,82.0,50.9,39586,35.0
137,137,Texas,TX,Erath,Democrat,Bernie Sanders,0.449,13.7,76.0,82.0,50.9,39586,35.0
138,138,Texas,TX,Falls,Democrat,Hillary Clinton,0.8140000000000001,17.3,51.6,74.4,52.3,32908,23.3
139,139,Texas,TX,Falls,Democrat,Bernie Sanders,0.17,17.3,51.6,74.4,52.3,32908,23.3
140,140,Texas,TX,Fannin,Democrat,Hillary Clinton,0.63,18.8,79.4,82.4,47.0,44355,38.1
141,141,Texas,TX,Fannin,Democrat,Bernie Sanders,0.34600000000000003,18.8,79.4,82.4,47.0,44355,38.1
142,142,Texas,TX,Fayette,Democrat,Hillary Clinton,0.639,23.8,72.2,80.2,50.8,48015,25.8
143,143,Texas,TX,Fayette,Democrat,Bernie Sanders,0.33799999999999997,23.8,72.2,80.2,50.8,48015,25.8
