,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
158,158,Illinois,IL,Stark,Democrat,Bernie Sanders,0.514,24.4,96.5,87.9,50.7,54203,20.8
159,159,Illinois,IL,Stark,Democrat,Hillary Clinton,0.47100000000000003,24.4,96.5,87.9,50.7,54203,20.8
160,160,Illinois,IL,Stephenson,Democrat,Hillary Clinton,0.502,20.5,83.8,89.5,51.6,43472,84.5
161,161,Illinois,IL,Stephenson,Democrat,Bernie Sanders,0.488,20.5,83.8,89.5,51.6,43472,84.5
162,162,Illinois,IL,Tazewell,Democrat,Bernie Sanders,0.545,17.0,94.2,91.7,50.6,56067,208.6
163,163,Illinois,IL,Tazewell,Democrat,Hillary Clinton,0.447,17.0,94.2,91.7,50.6,56067,208.6
164,164,Illinois,IL,Union,Democrat,Bernie Sanders,0.542,19.9,91.8,83.9,50.1,41848,43.1
165,165,Illinois,IL,Union,Democrat,Hillary Clinton,0.433,19.9,91.8,83.9,50.1,41848,43.1
166,166,Illinois,IL,Vermilion,Democrat,Hillary Clinton,0.512,17.4,79.3,85.7,50.3,41400,90.9
167,167,Illinois,IL,Vermilion,Democrat,Bernie Sanders,0.47200000000000003,17.4,79.3,85.7,50.3,41400,90.9
168,168,Illinois,IL,Wabash,Democrat,Hillary Clinton,0.499,18.9,95.5,89.3,50.6,47365,53.5
169,169,Illinois,IL,Wabash,Democrat,Bernie Sanders,0.48,18.9,95.5,89.3,50.6,47365,53.5
170,170,Illinois,IL,Warren,Democrat,Bernie Sanders,0.5,18.4,85.1,87.8,51.2,43536,32.6
171,171,Illinois,IL,Warren,Democrat,Hillary Clinton,0.49,18.4,85.1,87.8,51.2,43536,32.6
172,172,Illinois,IL,Washington,Democrat,Bernie Sanders,0.5770000000000001,18.4,96.2,89.7,49.9,52832,26.2
173,173,Illinois,IL,Washington,Democrat,Hillary Clinton,0.397,18.4,96.2,89.7,49.9,52832,26.2
174,174,Illinois,IL,Wayne,Democrat,Bernie Sanders,0.541,19.8,96.4,86.4,50.7,43605,23.5
175,175,Illinois,IL,Wayne,Democrat,Hillary Clinton,0.41700000000000004,19.8,96.4,86.4,50.7,43605,23.5
176,176,Illinois,IL,White,Democrat,Hillary Clinton,0.49,21.8,96.9,85.4,51.4,42914,29.6
177,177,Illinois,IL,White,Democrat,Bernie Sanders,0.46,21.8,96.9,85.4,51.4,42914,29.6
178,178,Illinois,IL,Whiteside,Democrat,Bernie Sanders,0.514,18.9,84.9,87.4,50.7,47667,85.5
179,179,Illinois,IL,Whiteside,Democrat,Hillary Clinton,0.48,18.9,84.9,87.4,50.7,47667,85.5
180,180,Illinois,IL,Will,Democrat,Bernie Sanders,0.524,11.2,65.3,90.5,50.4,76147,809.6
181,181,Illinois,IL,Will,Democrat,Hillary Clinton,0.47100000000000003,11.2,65.3,90.5,50.4,76147,809.6
182,182,Illinois,IL,Williamson,Democrat,Bernie Sanders,0.5529999999999999,17.6,90.7,88.9,50.3,43125,157.9
183,183,Illinois,IL,Williamson,Democrat,Hillary Clinton,0.42200000000000004,17.6,90.7,88.9,50.3,43125,157.9
184,184,Illinois,IL,Winnebago,Democrat,Bernie Sanders,0.523,15.6,70.8,86.2,51.2,47072,575.2
185,185,Illinois,IL,Winnebago,Democrat,Hillary Clinton,0.47200000000000003,15.6,70.8,86.2,51.2,47072,575.2
186,186,Illinois,IL,Woodford,Democrat,Bernie Sanders,0.555,16.3,95.7,93.0,50.4,66639,73.3
