,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
62,62,Idaho,ID,Minidoka,Democrat,Bernie Sanders,0.654,15.5,63.6,75.7,49.4,43266,26.5
63,63,Idaho,ID,Minidoka,Democrat,Hillary Clinton,0.33299999999999996,15.5,63.6,75.7,49.4,43266,26.5
64,64,Idaho,ID,Oneida,Democrat,Bernie Sanders,0.545,19.3,93.7,93.1,50.4,40842,3.6
65,65,Idaho,ID,Oneida,Democrat,Hillary Clinton,0.455,19.3,93.7,93.1,50.4,40842,3.6
66,66,Idaho,ID,Owyhee,Democrat,Bernie Sanders,0.645,16.3,68.2,75.4,49.1,32175,1.5
67,67,Idaho,ID,Owyhee,Democrat,Hillary Clinton,0.355,16.3,68.2,75.4,49.1,32175,1.5
68,68,Idaho,ID,Payette,Democrat,Bernie Sanders,0.664,17.0,79.2,85.4,50.5,43649,55.6
69,69,Idaho,ID,Payette,Democrat,Hillary Clinton,0.336,17.0,79.2,85.4,50.5,43649,55.6
70,70,Idaho,ID,Power,Democrat,Bernie Sanders,0.703,13.9,64.3,80.3,49.1,44212,5.6
71,71,Idaho,ID,Power,Democrat,Hillary Clinton,0.297,13.9,64.3,80.3,49.1,44212,5.6
72,72,Idaho,ID,Shoshone,Democrat,Bernie Sanders,0.654,21.7,92.1,84.8,49.5,38440,4.9
73,73,Idaho,ID,Shoshone,Democrat,Hillary Clinton,0.34600000000000003,21.7,92.1,84.8,49.5,38440,4.9
74,74,Idaho,ID,Teton,Democrat,Bernie Sanders,0.778,8.6,80.4,87.8,48.2,53931,22.6
75,75,Idaho,ID,Teton,Democrat,Hillary Clinton,0.21,8.6,80.4,87.8,48.2,53931,22.6
76,76,Idaho,ID,Valley,Democrat,Bernie Sanders,0.731,21.6,92.9,92.4,48.1,50473,2.7
77,77,Idaho,ID,Valley,Democrat,Hillary Clinton,0.26899999999999996,21.6,92.9,92.4,48.1,50473,2.7
78,78,Idaho,ID,Washington,Democrat,Bernie Sanders,0.6509999999999999,22.7,79.2,81.8,50.1,37453,7.0
79,79,Idaho,ID,Washington,Democrat,Hillary Clinton,0.321,22.7,79.2,81.8,50.1,37453,7.0
80,0,Idaho,ID,Ada,Republican,Ted Cruz,0.40299999999999997,12.6,85.5,93.6,49.9,55210,372.8
81,1,Idaho,ID,Ada,Republican,Donald Trump,0.304,12.6,85.5,93.6,49.9,55210,372.8
82,2,Idaho,ID,Ada,Republican,Marco Rubio,0.161,12.6,85.5,93.6,49.9,55210,372.8
83,3,Idaho,ID,Ada,Republican,John Kasich,0.106,12.6,85.5,93.6,49.9,55210,372.8
84,4,Idaho,ID,Adams,Republican,Donald Trump,0.431,24.9,93.6,92.8,48.5,35434,2.9
85,5,Idaho,ID,Adams,Republican,Ted Cruz,0.355,24.9,93.6,92.8,48.5,35434,2.9
86,6,Idaho,ID,Adams,Republican,Marco Rubio,0.11800000000000001,24.9,93.6,92.8,48.5,35434,2.9
87,7,Idaho,ID,Adams,Republican,John Kasich,0.078,24.9,93.6,92.8,48.5,35434,2.9
88,8,Idaho,ID,Bannock,Republican,Ted Cruz,0.495,12.8,85.0,91.8,50.2,43534,74.5
89,9,Idaho,ID,Bannock,Republican,Marco Rubio,0.22699999999999998,12.8,85.0,91.8,50.2,43534,74.5
90,10,Idaho,ID,Bannock,Republican,Donald Trump,0.192,12.8,85.0,91.8,50.2,43534,74.5
91,11,Idaho,ID,Bannock,Republican,John Kasich,0.055999999999999994,12.8,85.0,91.8,50.2,43534,74.5
92,12,Idaho,ID,Benewah,Republican,Ted Cruz,0.514,21.2,84.5,87.4,49.5,39049,12.0
93,13,Idaho,ID,Benewah,Republican,Donald Trump,0.32799999999999996,21.2,84.5,87.4,49.5,39049,12.0
